,age,weight(kg),height(m),gender,BMI,BMR,activity_level,calories_to_maintain_weight,calory_to_balance,needed_calory
3475,16,48.10905829249681,1.605613525470974,M,18.661425701810916,1419.101,1.7,2412.4717,2805.2859801017166,-392.8142801017166
3476,14,48.17826199857671,1.5962309341176009,F,18.908613428409065,1323.071,1.7,2249.2207,2581.2622049096817,-332.04150490968186
3477,14,52.26854080165262,1.61067174939084,M,20.147737929573932,1492.215,1.9,2835.2085,3053.644268406516,-218.43576840651576
3478,16,53.58220037793752,1.6015011711082288,F,20.89132681215313,1366.444,1.2,1639.7328,1703.2044962936834,-63.47169629368341
3479,14,48.63234810083935,1.6115744238677678,F,18.72511554306108,1330.038,1.5,1995.057,2312.0144065569134,-316.9574065569134
3480,16,48.08554384371518,1.593955774608287,F,18.926137780340717,1312.394,1.7,2231.0698,2558.0609853897213,-326.99118538972107
3481,17,54.22191145725576,1.5890886836422096,M,21.472299374202212,1487.785,1.2,1785.342,1804.2744619398466,-18.932461939846462
3482,14,52.12304472816199,1.5955656573711177,M,20.47389240402731,1482.669,1.2,1779.2028,1885.752840647218,-106.55004064721788
3483,17,51.440907263607855,1.6211683156359964,M,19.57277506747261,1465.725,1.2,1758.87,1950.0290004062508,-191.15900040625093
3484,16,52.76993636605941,1.613828663912263,M,20.261505914372982,1487.062,1.9,2825.4178,3026.0123072346355,-200.59450723463533
3485,16,49.37280835510757,1.613290291850333,M,18.969801657276196,1440.253,1.5,2160.3795,2471.3086618920065,-310.9291618920065
3486,17,52.74414214437366,1.5910347133605265,M,20.836027535127503,1468.512,1.5,2202.768,2294.1064710830206,-91.33847108302052
3487,17,49.011253557003606,1.591301248037926,F,19.354903207762387,1316.129,1.7,2237.4193,2508.5115791500293,-271.0922791500293
3488,16,53.01475183732365,1.596727360676904,M,20.793863963115506,1481.866,1.5,2222.799,2319.6621073197152,-96.86310731971525
3489,15,53.16172756849678,1.615853874758398,M,20.360803731168662,1500.243,1.7,2550.4131,2718.1620627911916,-167.7489627911914
3490,17,48.65032722923464,1.6158829022017611,F,18.632279673821632,1316.843,1.7,2238.6331,2607.213884742864,-368.5807847428641
3491,17,53.46398962898581,1.6217250781593289,M,20.32857323181284,1493.719,1.9,2838.0661,3029.530585728566,-191.46448572856616
3492,17,53.87028351357039,1.6084333112515166,M,20.82299253121422,1492.64,1.2,1791.168,1866.6070951010192,-75.43909510101935
3493,14,52.60499298036559,1.5973167056176527,F,20.617922338478227,1365.752,1.5,2048.628,2156.1448758120196,-107.5168758120194
3494,16,54.0789072219458,1.6127797328745086,M,20.79111558345133,1504.471,1.2,1805.3652,1884.286809082166,-78.92160908216601
3495,15,51.054639841510514,1.6251025590705062,M,19.33186120732482,1476.0,1.5,2214.0,2485.2133731332738,-271.21337313327376
3496,16,53.97411713282964,1.598045771509619,F,21.135236827907143,1369.619,1.2,1643.5428,1687.4605688310905,-43.9177688310906
3497,15,54.2102634047195,1.6089813746038504,F,20.940135323483613,1378.445,1.9,2619.0455,2714.084053041601,-95.03855304160061
3498,15,54.34593795140366,1.5996745770930605,F,21.2375201031402,1378.166,1.3,1791.6158,1830.631009232168,-39.01520923216799
3499,16,48.64023401856318,1.6216594900536123,F,18.49593625148899,1322.428,1.9,2512.6132,2947.8749114747106,-435.26171147471086
3500,16,49.0000763927218,1.5924863283500523,F,19.321699878373103,1320.923,1.5,1981.3845,2225.272306300841,-243.88780630084125
3501,14,52.35310082713568,1.610240480237105,M,20.19114413812313,1493.158,1.5,2239.737,2407.109402395551,-167.37240239555103
3502,14,51.73153355639717,1.5985517831194231,F,20.244261311151327,1357.577,1.9,2579.3963,2764.8773570793587,-185.48105707935883
3503,14,51.1239219363048,1.5932161081269205,F,20.1407104386032,1350.836,1.3,1756.0868,1892.0426703003036,-135.95587030030356
3504,15,48.48443736424056,1.590748212615552,F,19.16017504238723,1320.378,1.7,2244.6426,2542.186817826233,-297.54421782623285
3505,16,47.89403637689247,1.5911212034564184,F,18.917986588797056,1310.073,1.2,1572.0876,1803.2733430629437,-231.18574306294363
3506,15,54.359336001718496,1.5900968807624558,F,21.499431287293916,1376.666,1.9,2615.6654,2640.0670055651613,-24.40160556516139
3507,16,51.304229759212674,1.6163426948981408,M,19.6375038108604,1468.239,1.2,1761.8868,1946.9350039721191,-185.04820397211915
3508,16,54.00616451290074,1.6219845993240176,M,20.528153309047276,1508.077,1.3,1960.5001,2072.414967363396,-111.91486736339607
3509,15,48.4273210583133,1.6053381541002372,F,18.791324386633143,1322.31,1.5,1983.465,2290.482012572597,-307.01701257259697
3510,17,48.58702321626535,1.6101206511823225,F,18.74146134237101,1315.256,1.2,1578.3072,1827.459748966783,-249.15254896678312
3511,17,51.12716073672416,1.5960610688307149,F,20.07024466508093,1337.251,1.2,1604.7012,1735.0070525340843,-130.30585253408435
3512,15,52.90098109512719,1.6196848665598045,M,20.16520668374927,1498.586,1.5,2247.879,2418.9672372319387,-171.08823723193882
3513,15,50.179941034452845,1.6255144168669031,F,18.991028929043004,1342.565,1.5,2013.8475,2301.1123258924,-287.2648258923998
3514,17,52.66245211105786,1.5969950340240444,M,20.648758543145124,1470.373,1.5,2205.5595000000003,2317.845939744816,-112.28643974481565
3515,15,50.92148620025841,1.619497745992507,M,19.415133214004683,1471.373,1.5,2207.0595000000003,2466.7969373217225,-259.73743732172215
3516,15,48.28161580257114,1.6231158741404828,M,18.32663563765856,1437.016,1.7,2442.9272,2892.5942157691547,-449.66701576915466
3517,15,53.1653985982597,1.6073325067249669,F,20.578684947394656,1368.134,1.9,2599.4546,2741.0966718328373,-141.64207183283725
3518,15,53.44926535241317,1.5977943168187356,F,20.93630305522761,1369.238,1.2,1643.0856,1703.0207016943841,-59.935101694384
3519,15,48.54568949510824,1.6058305456215498,F,18.8257048015958,1323.53,1.2,1588.236,1830.7267410821466,-242.49074108214654
3520,16,53.71113435138366,1.5928140654016192,M,21.170648442611533,1489.45,1.2,1787.34,1832.0307053956062,-44.6907053956063
3521,16,52.60748502182366,1.5961682322558304,F,20.648581119097997,1356.18,1.2,1627.416,1710.2834812866154,-82.86748128661543
3522,16,50.31573517896468,1.6107833334110622,M,19.39231102282625,1451.917,1.5,2177.8755,2437.0431298451977,-259.16762984519755
3523,15,53.07896435905613,1.625571530821178,M,20.08677760270468,1503.968,1.7,2556.7456,2762.0846219021937,-205.3390219021935
3524,16,52.77360878394697,1.5903304182423172,F,20.866137347867973,1356.783,1.5,2035.1745,2116.505125684532,-81.3306256845317
3525,17,49.67857054980792,1.5916159926513285,F,19.61067319326037,1322.589,1.5,1983.8835,2195.2470231769066,-211.3635231769067
3526,15,51.49798455369328,1.5940281763788378,M,20.267409620799,1466.536,1.5,2199.804,2355.2959008146854,-155.49190081468532
3527,16,51.25430196743884,1.6066957542660434,M,19.854686365939507,1462.732,1.5,2194.098,2398.019576963841,-203.92157696384083
3528,17,53.42216491546205,1.620942660040994,M,20.33228456321625,1492.755,1.9,2836.2345,3027.022785297096,-190.78828529709608
3529,16,52.80960079974535,1.6255676575416436,M,19.984937054342595,1493.475,1.9,2837.6024999999995,3081.119249090651,-243.5167490906515
3530,15,52.236841049822,1.5939930228843064,F,20.55909879495464,1356.952,1.9,2578.2088,2721.2832390167728,-143.07443901677289
3531,14,53.76865666316632,1.5895995951940556,M,21.279121746261257,1502.23,1.3,1952.899,1991.5252520910924,-38.62625209109251
3532,16,52.8286733343513,1.620131138643545,M,20.12655137700517,1491.018,1.5,2236.527,2411.373662129178,-174.84666212917773
3533,15,49.26062752328162,1.589317231408942,M,19.5019822064362,1433.529,1.7,2436.9993,2711.6671654303514,-274.6678654303514
3534,16,53.22791367736242,1.603947148737726,F,20.689944999781783,1363.459,1.9,2590.5721,2717.0403097056515,-126.46820970565159
3535,16,51.70097141406011,1.597256862034783,F,20.265119916549654,1347.663,1.2,1617.1956,1731.7017942410957,-114.50619424109573
3536,15,51.54623836692924,1.608888935763927,F,19.91337386884091,1352.855,1.5,2029.2825,2211.349545287433,-182.06704528743307
3537,16,48.862278168058864,1.6075982664507322,F,18.90682713084801,1322.17,1.5,1983.255,2276.2483203637203,-292.99332036372016
3538,16,51.52659901026021,1.6173378900167454,F,19.69835481530304,1349.403,1.2,1619.2836,1783.826844904937,-164.54324490493696
3539,15,51.36628051963583,1.6189176573186224,F,19.59876021274393,1352.832,1.2,1623.3984,1797.4476394222863,-174.0492394222863
3540,16,53.79502411001763,1.613173944281232,M,20.67186732759264,1500.779,1.2,1800.9348,1890.5058038871966,-89.57100388719664
3541,15,51.09587562638844,1.596667971772737,M,20.042718121866457,1462.347,1.5,2193.5205,2374.8971851312626,-181.37668513126255
3542,14,49.844878080823904,1.619229277933289,F,19.01095099247976,1342.98,1.2,1611.576,1839.5291857747518,-227.95318577475177
3543,16,50.67509581097513,1.6091228133561226,M,19.571143184307363,1456.01,1.5,2184.015,2421.5818694740838,-237.5668694740839
3544,14,47.67242431540708,1.6010435567166283,M,18.597773048087102,1424.434,1.7,2421.5378,2825.4657223814665,-403.9279223814665
3545,15,52.37785287875777,1.5977858586332037,F,20.516843480666523,1358.951,1.5,2038.4265,2155.9776040443326,-117.55110404433253
3546,16,54.312655194992686,1.6038319039159477,M,21.1146233178909,1503.199,1.2,1803.8388,1853.8479882249658,-50.00918822496578
3547,15,53.81376405529982,1.5971404531063238,M,21.096341672220905,1499.819,1.5,2249.7285,2314.1030425329,-64.3745425328998
3548,15,52.58730832991815,1.6205485285559156,M,20.024277742464967,1494.72,1.9,2839.968,3077.62938531903,-237.66138531903016
3549,15,47.71224526349014,1.6221864330745477,M,18.131274142099763,1428.751,1.2,1714.5012,2051.9614754273066,-337.46027542730667
3550,16,53.11554153350866,1.6013246664938214,M,20.71394537649552,1485.545,1.5,2228.3175,2334.393031897665,-106.07553189766486
3551,15,52.97017654199997,1.602288708227888,F,20.63240604753517,1365.403,1.3,1775.0239,1866.8699395144715,-91.84603951447161
3552,17,50.93066968878605,1.601642420463813,F,19.85401113372601,1336.314,1.2,1603.5768,1752.6743752495074,-149.09757524950737
3553,15,50.5926880932215,1.6055130195049194,M,19.62727879963905,1459.876,1.9,2773.7644,3066.685305408049,-292.92090540804884
3554,17,52.84380887594546,1.6009098239593784,F,20.618656989919625,1354.555,1.2,1625.466,1710.7133707711723,-85.24737077117243
3555,14,53.766789842082346,1.6215925059026035,M,20.447049593812885,1518.201,1.3,1973.6613,2094.602940805677,-120.94164080567703
3556,14,54.16767131230736,1.6202220767773805,F,20.6343633885018,1384.647,1.7,2353.8999,2475.4641986417364,-121.56429864173651
3557,16,51.47077871103878,1.6019008779678785,M,20.05808465881245,1463.3,1.2,1755.9599999999998,1899.6994303371328,-143.73943033713294
3558,16,52.17422801660776,1.614873890297819,F,20.00685415449932,1355.201,1.2,1626.2412,1763.8672110809484,-137.6260110809485
3559,16,51.38436954231536,1.5994025275816652,M,20.08701835076799,1460.867,1.2,1753.0404,1893.8090270896562,-140.7686270896561
3560,16,51.85064957731213,1.616381219679066,F,19.8457085839754,1352.351,1.2,1622.8212,1774.4501231079676,-151.62892310796747
3561,15,51.496906687994965,1.588364384276942,M,20.41177920631648,1463.69,1.2,1756.428,1867.2790458269,-110.85104582689996
3562,16,51.46333984586418,1.6140568391106271,F,19.754239676507375,1348.238,1.5,2022.357,2221.5558593323226,-199.19885933232263
3563,15,51.91289311799946,1.603914739398552,M,20.17960569917532,1477.164,1.2,1772.5968,1906.1497599812847,-133.55295998128463
3564,16,53.02259230266122,1.5963423234305554,F,20.80697285203141,1360.195,1.2,1632.234,1702.2888457578754,-70.05484575787546
3565,17,47.65840148269832,1.5892748900735396,F,18.86867603745793,1302.797,1.2,1563.3564,1797.9445835337208,-234.5881835337209
3566,15,49.49391968285615,1.6126694694571362,M,19.03097860533821,1448.401,1.9,2751.9619,3137.9139490624593,-385.95204906245954
3567,16,49.42084159354447,1.6124626648371327,F,19.007753942777263,1328.359,1.5,1992.5385,2274.760373065014,-282.2218730650138
3568,15,48.86273376907609,1.6211206839345709,F,18.59289716184205,1329.173,1.2,1595.0076,1861.5530768939575,-266.5454768939576
3569,15,51.18491955533113,1.6242093265468005,F,19.402514877820533,1351.991,1.2,1622.3891999999998,1814.4990926018882,-192.1098926018883
3570,14,52.045077576500255,1.588716795081791,M,20.61990626976629,1478.176,1.2,1773.8112,1866.7254126386615,-92.91421263866141
3571,15,52.09512103872186,1.5950908037264266,F,20.47510931305375,1355.779,1.5,2033.6685,2155.329467367721,-121.66096736772101
3572,16,50.20881453753142,1.615613414646393,M,19.235570282649835,1452.867,1.5,2179.3005,2458.5089059020793,-279.20840590207945
3573,15,48.44197773097227,1.615847737349539,M,18.553292728374156,1435.579,1.7,2440.4843,2854.399490447797,-413.9151904477967
3574,16,52.37670106216056,1.5943648474038798,F,20.6045303590703,1353.658,1.9,2571.9502,2708.691650204556,-136.7414502045558
3575,14,51.59277040075003,1.590573269281811,M,20.39301740565264,1472.908,1.5,2209.362,2350.959372334517,-141.59737233451688
3576,14,54.33745770856096,1.614739158382176,M,20.83984865075921,1522.593,1.3,1979.3709,2061.0681608014083,-81.69726080140845
3577,14,52.96045234278422,1.6081959035857785,M,20.477351386147188,1500.456,1.7,2550.7752,2703.075255984775,-152.3000559847751
3578,14,54.3768138441896,1.590243853296612,M,21.50236876658591,1510.884,1.2,1813.0608,1829.724891572811,-16.664091572811003
3579,15,52.69298661352143,1.6046175391121136,M,20.464905570911075,1488.203,1.9,2827.5857,2998.2356614054183,-170.64996140541825
3580,16,53.52679311843997,1.6161326511686818,F,20.49355094893,1368.4,1.3,1778.92,1883.6444741176247,-104.7244741176246
3581,14,48.66471946149965,1.6025311478524404,M,18.94965314851149,1438.772,1.5,2158.158,2471.392390824773,-313.2343908247731
3582,15,53.95491495570756,1.62015304155135,M,20.555068643648134,1513.259,1.9,2875.1921,3035.3422628573944,-160.1501628573942
3583,17,50.93502094148456,1.6120785564800368,F,19.599459136393392,1338.13,1.2,1605.756,1777.8503456403037,-172.09434564030357
3584,17,48.10587277466827,1.604235353572251,M,18.69226513382833,1411.568,1.7,2399.6656,2785.790975421237,-386.1253754212371
3585,14,53.753535677205065,1.594757269507796,M,21.135759305597936,1504.602,1.2,1805.5224,1853.7226656258797,-48.20026562587964
3586,16,52.04848492225282,1.6023180920182385,F,20.272654521284416,1351.86,1.9,2568.534,2749.3778745887025,-180.84387458870242
3587,16,51.39472930507832,1.588423716673923,F,20.36975742714087,1343.221,1.2,1611.8652,1717.1277058702553,-105.26250587025538
3588,16,48.2090053942728,1.5989911813985136,F,18.85541234966089,1314.435,1.7,2234.5395,2571.649256499663,-337.10975649966304
3589,16,52.84503310978408,1.6127098677510812,F,20.318502080492134,1361.273,1.5,2041.9095,2180.743244480687,-138.83374448068685
3590,15,53.650740068114494,1.605407973570017,F,20.81636459004757,1372.466,1.3,1784.2058,1859.9436848118503,-75.73788481185034
3591,15,51.24332253461598,1.5955840013421825,M,20.127875377388172,1463.826,1.2,1756.5912,1893.7929774158938,-137.20177741589373
3592,16,52.1511143624447,1.6054037520423894,M,20.2346196583297,1474.372,1.9,2801.3068,3004.1759413538625,-202.8691413538627
3593,16,51.55815480893179,1.5910916082178557,F,20.36605891871732,1345.244,1.2,1614.2928,1720.0261425054466,-105.73334250544667
3594,16,52.1298634380775,1.6190956628739934,F,19.885731370111763,1355.493,1.9,2575.4367,2810.4058809724283,-234.96918097242815
3595,15,53.08538519245976,1.6191515682284616,F,20.248831356743448,1369.375,1.2,1643.25,1761.016444444073,-117.76644444407293
3596,16,50.0220973124182,1.6240503869911065,F,18.965438920515474,1336.101,1.5,2004.1515,2293.123176967736,-288.97167696773613
3597,15,52.48281737226624,1.6158537508221469,M,20.10078597090492,1490.941,1.9,2832.7879,3058.1638707549805,-225.3759707549807
3598,16,51.58054312756475,1.605387980178842,M,20.01363139359983,1466.547,1.5,2199.8205,2385.1795764193776,-185.35907641937774
3599,16,53.24720871291043,1.6191200058509707,F,20.311349000623498,1366.224,1.2,1639.4688,1751.5563815533822,-112.08758155338205
3600,15,54.08015965464727,1.5925080270844851,F,21.324296127377707,1374.396,1.3,1786.7148,1818.1941822793397,-31.47938227933969
3601,16,53.32371154546876,1.6141016085758235,M,20.46720925612939,1494.786,1.2,1793.7432,1901.7847989384882,-108.04159893848828
3602,15,48.2477692897045,1.5889053878888515,F,19.110901027220173,1317.793,1.5,1976.6895,2244.486646072034,-267.79714607203414
3603,16,47.9321768135069,1.6234814091884393,F,18.185804292399705,1315.941,1.9,2500.2879,2983.4395310563755,-483.15163105637566
3604,14,49.73139619684753,1.5913328219291194,F,19.638513488767877,1337.148,1.5,2005.722,2216.265881065457,-210.54388106545707
3605,15,51.56133390457364,1.5911011723829949,F,20.367069841183067,1349.976,1.9,2564.9544,2732.818756650706,-167.86435665070576
3606,16,53.17898596118757,1.6193582318331925,M,20.27935720984608,1495.431,1.2,1794.5172,1920.229661968441,-125.71246196844095
3607,16,48.22693029750664,1.6116050142658818,F,18.568310915329334,1316.751,1.7,2238.4767,2616.0130887240944,-377.5363887240942
3608,15,51.71843120878482,1.6091955435693623,M,19.97228250447355,1477.14,1.5,2215.71,2407.3816795466646,-191.67167954666456
3609,14,49.77991421860179,1.5894483630016532,M,19.7043129780316,1447.509,1.5,2171.2635,2391.1728362480967,-219.90933624809668
3610,17,51.62647871255963,1.617722645943689,M,19.72715123241244,1466.544,1.5,2199.8160000000003,2419.8125029612984,-219.99650296129812
3611,17,50.39618548242058,1.6203796719681778,M,19.193938248204848,1451.018,1.5,2176.527,2460.705837918247,-284.17883791824715
3612,16,51.06418600653467,1.6105282084161645,F,19.687009080076947,1343.806,1.5,2015.709,2221.814655648497,-206.10565564849708
3613,17,49.86584363275983,1.5916140628751712,M,19.684647193195296,1429.369,1.7,2429.9273,2678.708025218141,-248.78072521814101
